user_id,total_transactions,avg_spend,spend_std,late_night_ratio,month_end_ratio,salary_day_ratio,mobile_ratio,online_ratio,upi_ratio,impulse_risk_score,risk_level,cluster,behaviour_profile,recommendation,simulated_risk_score,risk_explanation,simulated_risk_if_late_night_increases
U286,181,1927.4972375690609,1522.2922796606933,0.3149171270718232,0.2265193370165746,0.10497237569060773,0.7734806629834254,0.6298342541436464,0.5193370165745856,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U287,146,1679.0068493150684,1208.4783792257979,0.3493150684931507,0.2945205479452055,0.0958904109589041,0.7671232876712328,0.6232876712328768,0.5136986301369864,35,Medium,2,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U288,179,1895.804469273743,1322.2994743079935,0.3854748603351955,0.18994413407821228,0.12290502793296089,0.8156424581005587,0.6927374301675978,0.5027932960893855,35,Medium,3,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U289,197,1808.3401015228426,1312.8375410731558,0.27918781725888325,0.18781725888324874,0.10152284263959391,0.8324873096446701,0.6903553299492385,0.5076142131979695,15,Low,3,Impulsive Micro-Spender,Disable one-click payments on mobile apps.,35,Frequent mobile purchases,35
U290,166,1784.8433734939758,1317.2011694399628,0.3132530120481928,0.15060240963855423,0.08433734939759036,0.7710843373493976,0.6566265060240963,0.42168674698795183,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U291,187,1572.9144385026739,1128.0620517683728,0.4117647058823529,0.22994652406417113,0.08021390374331551,0.7754010695187166,0.5508021390374331,0.42780748663101603,20,Low,1,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,20,"High late-night spending, Frequent mobile purchases",20
U292,119,1906.1932773109243,1546.543780730806,0.3697478991596639,0.18487394957983194,0.10084033613445378,0.8151260504201681,0.6050420168067226,0.48739495798319327,35,Medium,0,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U293,164,1683.0792682926829,1239.753829635209,0.3048780487804878,0.23780487804878048,0.08536585365853659,0.8475609756097561,0.6951219512195121,0.524390243902439,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U294,160,1729.00625,1262.5651013634179,0.34375,0.20625,0.1,0.8,0.7,0.475,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U295,104,1630.576923076923,894.6000428928219,0.34615384615384615,0.16346153846153846,0.07692307692307693,0.7596153846153846,0.6442307692307693,0.5096153846153846,35,Medium,1,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U296,118,1747.3474576271187,1206.8621556982919,0.3389830508474576,0.211864406779661,0.1271186440677966,0.8389830508474576,0.6949152542372882,0.4830508474576271,35,Medium,2,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U297,144,1775.1527777777778,1307.5216684853308,0.3333333333333333,0.1875,0.09027777777777778,0.7777777777777778,0.7291666666666666,0.5347222222222222,35,Medium,3,Impulsive Micro-Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U298,146,1859.109589041096,1176.8646312644498,0.363013698630137,0.1506849315068493,0.1506849315068493,0.7808219178082192,0.6232876712328768,0.5068493150684932,35,Medium,3,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U299,135,1735.9185185185186,1202.7670153904378,0.3333333333333333,0.24444444444444444,0.0962962962962963,0.7925925925925926,0.6666666666666666,0.562962962962963,35,Medium,2,Controlled Planner,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,35,"High late-night spending, Frequent mobile purchases",35
U300,163,1739.2638036809815,1342.0913329678492,0.3619631901840491,0.22699386503067484,0.12883435582822086,0.7791411042944786,0.5644171779141104,0.5214723926380368,20,Low,3,Emotional Spender,Limit late-night spending and enable app cooldown periods. Disable one-click payments on mobile apps.,20,"High late-night spending, Frequent mobile purchases",20
